"source","size_bytes","modified","sha256","profile","target","audit_status","state","run_id"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/future_of_sales_ebook.pdf","670699","2022-06-20T09:58:26","00eb00af1659d16f07a9e4ba425b7c2a80c05dd464612b0856cb2572c7b51735","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/future_of_sales_ebook.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/Merkle_Customer_Engagement_Report__Q3_2021.pdf","1452082","2022-06-12T00:28:47","4f729c4be29cefd804ea2daa6d50aa84a174fffea38fefbc642288c82cacfd8b","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/merkle_customer_engagement_report__q3_2021.pdf.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/roland_berger_tab_digital_future_of_b2b_sales_1.pdf","1301454","2022-06-13T18:02:19","871bbfb14a63f4a6641cf40f705bec780942a65b55d328b966d2ad2418ba7f31","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/roland_berger_tab_digital_future_of_b2b_sales_1.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/The Future of B2B is Changing. Are You Ready.pdf","4429572","2022-06-13T17:46:49","0b2f15178254c234cb596542fb43da9a0726c8687043656b2f8d93c38c11580c","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Fact Statements/the-future-of-b2b-is-changing.-are-you-ready.pdf.md","failed","red","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Maturity Stages from example Oracle presentation.pptx","3007497","2021-09-09T14:56:00","f10685a2fadab99a14b132e94415ca144d734e5babe017e60bb66adb44f26a78","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/maturity-stages-from-example-oracle-presentation.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/DBS_marketing-maturity-model_2022_v2.1.pdf","184226","2022-03-01T11:39:07","2163935291dd47116e001ade9ec69a14c40b9dbd91a42ed830888e441d2e9f42","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/dbs_marketing-maturity-model_2022_v2.1.pdf.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/DBS_marketing-maturity-model_2022_v2.1.pptx","3437918","2022-03-08T10:44:34","3c16977a055f924491a02354335e37aa7a8221c4fe10575617cf6fe767a82a94","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/dbs_marketing-maturity-model_2022_v2.1.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/DBS_marketing-maturity-model_2022_v3.pptx","2593530","2022-03-10T15:58:56","b2f76c88e1172b26916227c1d5692bedd9def52879c74ac578a1ec7edd9a7a93","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/dbs_marketing-maturity-model_2022_v3.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/DBS_marketing-maturity-model_2022_v4.pptx","2610500","2022-03-16T14:02:07","06b01e412b5b433ce4fbce935ef339e9e5763c41f265efc85f732e9d1dbf7c29","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/dbs_marketing-maturity-model_2022_v4.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/DBS_marketing-maturity-model_2022_v5 (003).pptx","2650499","2022-04-27T12:00:31","c7c0dc6105d0645585806f36d8a1a4df906539d2eee96fc36f244b2defb7a40a","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/dbs_marketing-maturity-model_2022_v5-003.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/DBS_Marketing-Maturity-Model_2022_v6.pptx","2687051","2024-04-11T22:23:30","479388999c985d9b63b3b2c7b1179326c8bc0132a67215b32d524a61d0954856","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/dbs_marketing-maturity-model_2022_v6.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/Working paper_blueprint_maturity_model_Stephan_2022_02.pptx","916964","2022-02-16T17:51:11","b74011e0fe104b183d8595c760f465d79662eab5bb21d56ccd518aa2c4e50097","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/working-paper_blueprint_maturity_model_stephan_2022_02.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/Working paper_blueprint_maturity_model_Stephan_2022_02_short.pptx","920529","2022-11-09T16:06:10","25630e9434aec24ecee359c9776007f78ffbe289324883c6010e8d2810e4f1d9","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply version/working-paper_blueprint_maturity_model_stephan_2022_02_short.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Reply_DBS_marketing-maturity-model_2022_v2.pptx","2598392","2022-02-01T16:22:24","25345302a68d8261cb59042a9c56b15d6ab8a1b36e053341278f2fe7d1fbd0ed","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/reply_dbs_marketing-maturity-model_2022_v2.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/Working paper_blueprint_maturity_model.pptx","29575883","2022-04-07T23:33:58","069cef2d626ef3bb0be50eb85947409da39b89697850503d4b837952ec8a4e5f","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/working-paper_blueprint_maturity_model.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/2022_03_brainstorm structure.xlsx","11046","2022-03-13T18:22:20","b920b201bb1e180919a187050a5672fdad50b5626e4371d9797eedb0fc066ddf","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/2022_03_brainstorm-structure.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/6_Slide The idea of Marketing Automation.pptx","62472438","2025-04-04T16:35:00","d2b25f8265ca1b3028f42960bbad393de9979b9143dc439413b7ac5d091f3315","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/6_slide-the-idea-of-marketing-automation.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/ABM Introduction.pptx","10300093","2022-06-11T23:54:31","2f06af5ba37c8c2539bfa5a2e927cc70ec6b1b8ce792169a3346b4be9a8e8bae","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/abm-introduction.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/ALL_The idea of Marketing Automation.pptx","16603335","2022-04-21T10:26:32","40120546d5e4a9333c9917c15204faf85093b50dcec573fe9b23ea0ba95874df","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/all_the-idea-of-marketing-automation.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/DB Systel/ABM TechStack and ABX.pptx","1611121","2022-08-26T16:45:07","5244be44dd1b70b476230c571a2b8def3041e425e657555d6a4aac515b609ee1","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/DB Systel/abm-techstack-and-abx.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/Digital Marketing Transformation_high level_20220703.pptx","30065494","2022-07-15T13:19:36","6a375e30e68809f5fb7ad89d692f92e2e3e0efe7932e9a6af7a465406e7f92e3","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/digital-marketing-transformation_high-level_20220703.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/objective and measure based_maturity framwork.xlsx","23726","2022-03-17T23:48:35","f40731ec9605a48d55cb2c2d8074df50374a6569eb19fd7bb94a4a6eed1cd9e1","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/objective-and-measure-based_maturity-framwork.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/objective and measure based_maturity framwork_v1.xlsx","26950","2022-10-11T13:59:47","6006e963094639e6f9f996e5a1d52cecc23aae340c8b60d9468922a59c296753","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/objective-and-measure-based_maturity-framwork_v1.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/objective and measure based_maturity framwork_v2.xlsx","26309","2022-09-18T02:13:33","c23013eb4e2e7061c0a62292459b8426e6ef6574257d737c8561a0f2d3a4f6f0","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/objective-and-measure-based_maturity-framwork_v2.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/obsolet/Shortform of_Tee idea of Marketing___autorevoverde.pptx","20291219","2022-07-03T11:05:51","931d6d1b6c94201ff81a5217f3e7f9185aec766ee2652727c6b896561026a5d3","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/obsolet/shortform-of_tee-idea-of-marketing___autorevoverde.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/obsolet/Shortform of_The idea of Marketing Automation_Bab.pptx","3390138","2022-06-21T23:11:49","884b77cf0c57f71642e97c90734229fc30b2f32b69ba2849d178cdd933290586","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/obsolet/shortform-of_the-idea-of-marketing-automation_bab.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/obsolet/Shortform of_The idea of Marketing Automation_saved.pptx","20117041","2022-06-30T09:42:45","0deb696cd0f9f43c068f8f3da350103f61ddaab84908b4dce28889f0a744f122","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/obsolet/shortform-of_the-idea-of-marketing-automation_saved.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/Shortform of_Tee idea of Marketing_20220703.pptx","50222681","2022-09-14T09:59:53","e13b39b7254e30b4e462349bb286f75dcec840d60ce505f19369874672256c7d","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/shortform-of_tee-idea-of-marketing_20220703.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/Shortform of_Tee idea of Marketing_20220703_Bab.pptx","15521732","2022-08-26T22:51:14","c71ae2dfcbb1aa514df923897c8f495068ad62d33d8b0b4e908c7de34f4059b2","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/shortform-of_tee-idea-of-marketing_20220703_bab.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/Shortform of_Tee idea of Marketing_20220703_Bab2.pptx","12879368","2022-07-05T13:59:48","831af1d80f06992849e8b37bb8ad545d5f6351af702f9c82f507d728b08726de","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/shortform-of_tee-idea-of-marketing_20220703_bab2.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/Shortform of_The idea of Marketing Automation.pptx","20161100","2022-06-28T22:28:43","383db09535014b8961a24003c08c9d2aae4c9eff8c8ac3bcccf31f821488feec","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/shortform-of_the-idea-of-marketing-automation.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/The idea of Marketing Automation.pptx","44108942","2022-06-10T23:59:02","6bf5c3aa01472647783fec32d2746dd9505d9381f0afa2bf632eccc284e9c926","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Maturity Level/worksheets/the-idea-of-marketing-automation.pptx.md","review","amber","20260716-184548-695-af09e998"
"raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Reply Roadmap planing/220510_DBS Roadmap 2022.xlsx","18453","2022-10-13T14:03:50","0df0f04abbd78dada9f7c779e5a28733616876cdd6c7a9a30514020a3dcbbc5a","2026-07-16.1","wiki/_extractions/raw/assets/B_MKT_working_library/01_Strategy_and_Planning/Marketing_Strategy/Marketing Automation Strategy/Reply Roadmap planing/220510_dbs-roadmap-2022.xlsx.md","ok","green","20260716-184548-695-af09e998"
